pad_area_m2,thickness_m,bulk_density_kg_m3,processed_mass_kg,route,lc_erl,lc_erl_tag,route_role,delivered_energy_nominal_MJ_per_kg,loss_multiplier,dark_gap_days,route_complete_energy_MJ,route_complete_energy_kWh,storage_equivalent_power_kW,temporal_exposure_index_MJ_d,energy_ratio_vs_lowest_nominal,missing_promotion_evidence,within_1_kW_dark_gap_buffer_screen,within_5_kW_dark_gap_buffer_screen,within_10_kW_dark_gap_buffer_screen,screen_decision
15.0,0.05,2000,1500.0,CSS,3,3P,priority falsification target,4.329004329004329,6,8,38961.03896103896,10822.510822510822,56.367243867243864,311688.3116883117,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.05,2000,1500.0,CSS,3,3P,priority falsification target,4.329004329004329,6,14,38961.03896103896,10822.510822510822,32.209853638425066,545454.5454545454,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.05,2000,1500.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,1,4,6844.919786096257,1901.3666072489602,19.805902158843335,27379.679144385027,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.05,2000,1500.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,1,8,6844.919786096257,1901.3666072489602,9.902951079421667,54759.358288770054,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,yes,moderate power/storage burden; keep as measurement priority
15.0,0.05,2000,1500.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,1,14,6844.919786096257,1901.3666072489602,5.6588291882409525,95828.87700534759,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,yes,moderate power/storage burden; keep as measurement priority
15.0,0.05,2000,1500.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,3,4,20534.75935828877,5704.0998217468805,59.41770647653001,82139.03743315508,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.05,2000,1500.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,3,8,20534.75935828877,5704.0998217468805,29.708853238265004,164278.07486631017,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.05,2000,1500.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,3,14,20534.75935828877,5704.0998217468805,16.97648756472286,287486.6310160428,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.05,2000,1500.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,6,4,41069.51871657754,11408.199643493761,118.83541295306001,164278.07486631017,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.05,2000,1500.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,6,8,41069.51871657754,11408.199643493761,59.41770647653001,328556.14973262034,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.05,2000,1500.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,6,14,41069.51871657754,11408.199643493761,33.95297512944572,574973.2620320856,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.05,2000,1500.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,1,4,38961.038961038954,10822.51082251082,112.7344877344877,155844.15584415582,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.05,2000,1500.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,1,8,38961.038961038954,10822.51082251082,56.36724386724385,311688.31168831163,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.05,2000,1500.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,1,14,38961.038961038954,10822.51082251082,32.20985363842506,545454.5454545454,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.05,2000,1500.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,3,4,116883.11688311686,32467.53246753246,338.2034632034631,467532.46753246745,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.05,2000,1500.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,3,8,116883.11688311686,32467.53246753246,169.10173160173156,935064.9350649349,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.05,2000,1500.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,3,14,116883.11688311686,32467.53246753246,96.62956091527518,1636363.636363636,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.05,2000,1500.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,6,4,233766.23376623372,64935.06493506492,676.4069264069262,935064.9350649349,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.05,2000,1500.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,6,8,233766.23376623372,64935.06493506492,338.2034632034631,1870129.8701298698,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.05,2000,1500.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,6,14,233766.23376623372,64935.06493506492,193.25912183055036,3272727.272727272,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.1,1500,2250.0,Cold sinter,3,3P,priority falsification target,2.016806722689076,1,4,4537.815126050421,1260.5042016806724,13.130252100840337,18151.260504201684,1.0,"batch mass, pressure tooling, consumables, route-complete loss",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1500,2250.0,Cold sinter,3,3P,priority falsification target,2.016806722689076,1,8,4537.815126050421,1260.5042016806724,6.565126050420169,36302.52100840337,1.0,"batch mass, pressure tooling, consumables, route-complete loss",no,no,yes,moderate power/storage burden; keep as measurement priority
15.0,0.1,1500,2250.0,Cold sinter,3,3P,priority falsification target,2.016806722689076,1,14,4537.815126050421,1260.5042016806724,3.7515006002400964,63529.411764705896,1.0,"batch mass, pressure tooling, consumables, route-complete loss",no,yes,yes,"low-burden diagnostic priority, still blocked by route-specific gates"
15.0,0.1,1500,2250.0,Cold sinter,3,3P,priority falsification target,2.016806722689076,3,4,13613.445378151264,3781.5126050420176,39.39075630252101,54453.781512605055,1.0,"batch mass, pressure tooling, consumables, route-complete loss",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1500,2250.0,Cold sinter,3,3P,priority falsification target,2.016806722689076,3,8,13613.445378151264,3781.5126050420176,19.695378151260506,108907.56302521011,1.0,"batch mass, pressure tooling, consumables, route-complete loss",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1500,2250.0,Cold sinter,3,3P,priority falsification target,2.016806722689076,3,14,13613.445378151264,3781.5126050420176,11.25450180072029,190588.2352941177,1.0,"batch mass, pressure tooling, consumables, route-complete loss",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1500,2250.0,Cold sinter,3,3P,priority falsification target,2.016806722689076,6,4,27226.890756302528,7563.025210084035,78.78151260504202,108907.56302521011,1.0,"batch mass, pressure tooling, consumables, route-complete loss",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1500,2250.0,Cold sinter,3,3P,priority falsification target,2.016806722689076,6,8,27226.890756302528,7563.025210084035,39.39075630252101,217815.12605042022,1.0,"batch mass, pressure tooling, consumables, route-complete loss",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1500,2250.0,Cold sinter,3,3P,priority falsification target,2.016806722689076,6,14,27226.890756302528,7563.025210084035,22.50900360144058,381176.4705882354,1.0,"batch mass, pressure tooling, consumables, route-complete loss",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1500,2250.0,CSS,3,3P,priority falsification target,4.329004329004329,1,4,9740.25974025974,2705.6277056277054,28.183621933621932,38961.03896103896,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1500,2250.0,CSS,3,3P,priority falsification target,4.329004329004329,1,8,9740.25974025974,2705.6277056277054,14.091810966810966,77922.07792207792,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1500,2250.0,CSS,3,3P,priority falsification target,4.329004329004329,1,14,9740.25974025974,2705.6277056277054,8.052463409606267,136363.63636363635,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,yes,moderate power/storage burden; keep as measurement priority
15.0,0.1,1500,2250.0,CSS,3,3P,priority falsification target,4.329004329004329,3,4,29220.779220779223,8116.8831168831175,84.55086580086581,116883.11688311689,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1500,2250.0,CSS,3,3P,priority falsification target,4.329004329004329,3,8,29220.779220779223,8116.8831168831175,42.275432900432904,233766.23376623378,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1500,2250.0,CSS,3,3P,priority falsification target,4.329004329004329,3,14,29220.779220779223,8116.8831168831175,24.157390228818798,409090.9090909091,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1500,2250.0,CSS,3,3P,priority falsification target,4.329004329004329,6,4,58441.558441558445,16233.766233766235,169.10173160173161,233766.23376623378,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1500,2250.0,CSS,3,3P,priority falsification target,4.329004329004329,6,8,58441.558441558445,16233.766233766235,84.55086580086581,467532.46753246756,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1500,2250.0,CSS,3,3P,priority falsification target,4.329004329004329,6,14,58441.558441558445,16233.766233766235,48.314780457637596,818181.8181818182,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1500,2250.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,1,4,10267.379679144386,2852.0499108734402,29.708853238265004,41069.51871657754,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1500,2250.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,1,8,10267.379679144386,2852.0499108734402,14.854426619132502,82139.03743315508,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1500,2250.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,1,14,10267.379679144386,2852.0499108734402,8.48824378236143,143743.3155080214,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,yes,moderate power/storage burden; keep as measurement priority
15.0,0.1,1500,2250.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,3,4,30802.139037433157,8556.14973262032,89.12655971479501,123208.55614973263,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1500,2250.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,3,8,30802.139037433157,8556.14973262032,44.563279857397504,246417.11229946525,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1500,2250.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,3,14,30802.139037433157,8556.14973262032,25.464731347084285,431229.9465240642,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1500,2250.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,6,4,61604.27807486631,17112.29946524064,178.25311942959001,246417.11229946525,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1500,2250.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,6,8,61604.27807486631,17112.29946524064,89.12655971479501,492834.2245989305,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1500,2250.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,6,14,61604.27807486631,17112.29946524064,50.92946269416857,862459.8930481283,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1500,2250.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,1,4,58441.55844155843,16233.76623376623,169.10173160173156,233766.23376623372,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.1,1500,2250.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,1,8,58441.55844155843,16233.76623376623,84.55086580086578,467532.46753246745,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.1,1500,2250.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,1,14,58441.55844155843,16233.76623376623,48.31478045763759,818181.818181818,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.1,1500,2250.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,3,4,175324.67532467528,48701.298701298685,507.3051948051946,701298.7012987011,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.1,1500,2250.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,3,8,175324.67532467528,48701.298701298685,253.6525974025973,1402597.4025974022,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.1,1500,2250.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,3,14,175324.67532467528,48701.298701298685,144.94434137291276,2454545.454545454,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.1,1500,2250.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,6,4,350649.35064935056,97402.59740259737,1014.6103896103892,1402597.4025974022,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.1,1500,2250.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,6,8,350649.35064935056,97402.59740259737,507.3051948051946,2805194.8051948044,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.1,1500,2250.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,6,14,350649.35064935056,97402.59740259737,289.8886827458255,4909090.909090908,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.1,1800,2700.0,Cold sinter,3,3P,priority falsification target,2.016806722689076,1,4,5445.378151260506,1512.6050420168071,15.756302521008406,21781.512605042022,1.0,"batch mass, pressure tooling, consumables, route-complete loss",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1800,2700.0,Cold sinter,3,3P,priority falsification target,2.016806722689076,1,8,5445.378151260506,1512.6050420168071,7.878151260504203,43563.025210084044,1.0,"batch mass, pressure tooling, consumables, route-complete loss",no,no,yes,moderate power/storage burden; keep as measurement priority
15.0,0.1,1800,2700.0,Cold sinter,3,3P,priority falsification target,2.016806722689076,1,14,5445.378151260506,1512.6050420168071,4.501800720288116,76235.29411764708,1.0,"batch mass, pressure tooling, consumables, route-complete loss",no,yes,yes,"low-burden diagnostic priority, still blocked by route-specific gates"
15.0,0.1,1800,2700.0,Cold sinter,3,3P,priority falsification target,2.016806722689076,3,4,16336.134453781517,4537.815126050421,47.268907563025216,65344.53781512607,1.0,"batch mass, pressure tooling, consumables, route-complete loss",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1800,2700.0,Cold sinter,3,3P,priority falsification target,2.016806722689076,3,8,16336.134453781517,4537.815126050421,23.634453781512608,130689.07563025213,1.0,"batch mass, pressure tooling, consumables, route-complete loss",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1800,2700.0,Cold sinter,3,3P,priority falsification target,2.016806722689076,3,14,16336.134453781517,4537.815126050421,13.505402160864348,228705.88235294123,1.0,"batch mass, pressure tooling, consumables, route-complete loss",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1800,2700.0,Cold sinter,3,3P,priority falsification target,2.016806722689076,6,4,32672.268907563033,9075.630252100842,94.53781512605043,130689.07563025213,1.0,"batch mass, pressure tooling, consumables, route-complete loss",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1800,2700.0,Cold sinter,3,3P,priority falsification target,2.016806722689076,6,8,32672.268907563033,9075.630252100842,47.268907563025216,261378.15126050427,1.0,"batch mass, pressure tooling, consumables, route-complete loss",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1800,2700.0,Cold sinter,3,3P,priority falsification target,2.016806722689076,6,14,32672.268907563033,9075.630252100842,27.010804321728695,457411.76470588247,1.0,"batch mass, pressure tooling, consumables, route-complete loss",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1800,2700.0,CSS,3,3P,priority falsification target,4.329004329004329,1,4,11688.311688311689,3246.753246753247,33.82034632034632,46753.246753246756,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1800,2700.0,CSS,3,3P,priority falsification target,4.329004329004329,1,8,11688.311688311689,3246.753246753247,16.91017316017316,93506.49350649351,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1800,2700.0,CSS,3,3P,priority falsification target,4.329004329004329,1,14,11688.311688311689,3246.753246753247,9.66295609152752,163636.36363636365,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,yes,moderate power/storage burden; keep as measurement priority
15.0,0.1,1800,2700.0,CSS,3,3P,priority falsification target,4.329004329004329,3,4,35064.93506493507,9740.25974025974,101.46103896103897,140259.74025974027,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1800,2700.0,CSS,3,3P,priority falsification target,4.329004329004329,3,8,35064.93506493507,9740.25974025974,50.73051948051948,280519.48051948054,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1800,2700.0,CSS,3,3P,priority falsification target,4.329004329004329,3,14,35064.93506493507,9740.25974025974,28.988868274582558,490909.09090909094,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1800,2700.0,CSS,3,3P,priority falsification target,4.329004329004329,6,4,70129.87012987013,19480.51948051948,202.92207792207793,280519.48051948054,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1800,2700.0,CSS,3,3P,priority falsification target,4.329004329004329,6,8,70129.87012987013,19480.51948051948,101.46103896103897,561038.9610389611,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1800,2700.0,CSS,3,3P,priority falsification target,4.329004329004329,6,14,70129.87012987013,19480.51948051948,57.977736549165115,981818.1818181819,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1800,2700.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,1,4,12320.855614973263,3422.4598930481284,35.650623885918,49283.42245989305,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1800,2700.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,1,8,12320.855614973263,3422.4598930481284,17.825311942959,98566.8449197861,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1800,2700.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,1,14,12320.855614973263,3422.4598930481284,10.185892538833714,172491.9786096257,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1800,2700.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,3,4,36962.56684491979,10267.379679144386,106.95187165775401,147850.26737967916,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1800,2700.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,3,8,36962.56684491979,10267.379679144386,53.475935828877006,295700.5347593583,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1800,2700.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,3,14,36962.56684491979,10267.379679144386,30.557677616501145,517475.9358288771,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1800,2700.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,6,4,73925.13368983958,20534.75935828877,213.90374331550802,295700.5347593583,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1800,2700.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,6,8,73925.13368983958,20534.75935828877,106.95187165775401,591401.0695187167,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1800,2700.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,6,14,73925.13368983958,20534.75935828877,61.11535523300229,1034951.8716577542,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,1800,2700.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,1,4,70129.87012987012,19480.519480519477,202.92207792207788,280519.4805194805,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.1,1800,2700.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,1,8,70129.87012987012,19480.519480519477,101.46103896103894,561038.961038961,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.1,1800,2700.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,1,14,70129.87012987012,19480.519480519477,57.97773654916511,981818.1818181816,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.1,1800,2700.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,3,4,210389.61038961035,58441.55844155843,608.7662337662335,841558.4415584414,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.1,1800,2700.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,3,8,210389.61038961035,58441.55844155843,304.38311688311677,1683116.8831168828,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.1,1800,2700.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,3,14,210389.61038961035,58441.55844155843,173.93320964749532,2945454.545454545,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.1,1800,2700.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,6,4,420779.2207792207,116883.11688311686,1217.532467532467,1683116.8831168828,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.1,1800,2700.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,6,8,420779.2207792207,116883.11688311686,608.7662337662335,3366233.7662337655,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.1,1800,2700.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,6,14,420779.2207792207,116883.11688311686,347.86641929499064,5890909.09090909,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.1,2000,3000.0,Cold sinter,3,3P,priority falsification target,2.016806722689076,1,4,6050.420168067228,1680.6722689075632,17.50700280112045,24201.68067226891,1.0,"batch mass, pressure tooling, consumables, route-complete loss",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,2000,3000.0,Cold sinter,3,3P,priority falsification target,2.016806722689076,1,8,6050.420168067228,1680.6722689075632,8.753501400560225,48403.36134453782,1.0,"batch mass, pressure tooling, consumables, route-complete loss",no,no,yes,moderate power/storage burden; keep as measurement priority
15.0,0.1,2000,3000.0,Cold sinter,3,3P,priority falsification target,2.016806722689076,1,14,6050.420168067228,1680.6722689075632,5.002000800320128,84705.88235294119,1.0,"batch mass, pressure tooling, consumables, route-complete loss",no,no,yes,moderate power/storage burden; keep as measurement priority
15.0,0.1,2000,3000.0,Cold sinter,3,3P,priority falsification target,2.016806722689076,3,4,18151.260504201684,5042.01680672269,52.52100840336135,72605.04201680674,1.0,"batch mass, pressure tooling, consumables, route-complete loss",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,2000,3000.0,Cold sinter,3,3P,priority falsification target,2.016806722689076,3,8,18151.260504201684,5042.01680672269,26.260504201680675,145210.08403361347,1.0,"batch mass, pressure tooling, consumables, route-complete loss",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,2000,3000.0,Cold sinter,3,3P,priority falsification target,2.016806722689076,3,14,18151.260504201684,5042.01680672269,15.006002400960385,254117.64705882358,1.0,"batch mass, pressure tooling, consumables, route-complete loss",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,2000,3000.0,Cold sinter,3,3P,priority falsification target,2.016806722689076,6,4,36302.52100840337,10084.03361344538,105.0420168067227,145210.08403361347,1.0,"batch mass, pressure tooling, consumables, route-complete loss",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
